TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
DET,Cedric Ceballos,F,13.0,0.0,12.8,5.8,0.5,1.5,2.0,0.5,0.46,0.23,0.7,1.5,0.8,2.2,5.5,0.39399999999999996,0.8,3.1,0.275,0.6,0.8,0.8,1.4,2.4,0.5479999999999999,1.056,0.47
DET,Ben Wallace,PF,80.0,80.0,34.5,6.4,3.8,9.4,13.2,1.5,1.34,2.33,1.5,2.4,1.1,2.7,5.5,0.49,0.0,0.1,0.25,1.0,3.0,0.34,2.7,5.4,0.49200000000000005,1.1640000000000001,0.49
DET,Joe Smith,PF,69.0,59.0,28.1,12.3,2.3,4.8,7.1,1.1,0.68,0.72,1.3,3.7,0.9,4.5,11.1,0.40299999999999997,0.0,0.1,0.0,3.3,4.2,0.8,4.5,11.0,0.405,1.107,0.4
DET,Eric Montross,C,42.0,20.0,13.5,2.5,1.0,2.4,3.4,0.4,0.19,0.55,0.9,2.4,0.4,1.2,2.9,0.413,0.0,0.0,0.0,0.2,0.6,0.27,1.2,2.9,0.413,0.884,0.41
DET,Mateen Cleaves,PG,78.0,8.0,16.3,5.4,0.3,1.4,1.7,2.7,0.63,0.01,1.8,2.0,1.5,2.1,5.1,0.4,0.1,0.2,0.294,1.2,1.8,0.71,2.0,4.9,0.405,1.055,0.41
DET,Kornel David,F,10.0,0.0,6.9,2.0,0.6,1.3,1.9,0.3,0.4,0.1,0.4,0.8,0.8,1.0,2.2,0.455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,0.455,0.909,0.45
DET,Dana Barros,PG,60.0,0.0,18.0,8.0,0.1,1.5,1.6,1.8,0.5,0.03,1.0,1.1,1.8,3.1,6.9,0.444,0.7,1.8,0.419,1.1,1.3,0.85,2.4,5.1,0.45299999999999996,1.16,0.5
DET,Mikki Moore,C,81.0,2.0,14.2,4.4,1.5,2.4,3.9,0.4,0.3,0.75,0.9,2.5,0.4,1.6,3.3,0.493,0.0,0.0,0.0,1.2,1.6,0.73,1.6,3.3,0.494,1.34,0.49
DET,Jud Buechler,G,57.0,3.0,12.9,3.4,0.4,1.3,1.6,0.7,0.37,0.18,0.4,1.5,1.6,1.3,2.9,0.46299999999999997,0.6,1.4,0.41600000000000004,0.2,0.2,0.75,0.7,1.5,0.506,1.177,0.56
DET,John Wallace,SF,40.0,0.0,13.2,5.9,0.6,1.5,2.1,0.6,0.33,0.4,0.9,1.8,0.6,2.5,5.9,0.424,0.1,0.4,0.133,0.9,1.1,0.78,2.4,5.5,0.44299999999999995,1.004,0.43
IND,Jeff Foster,PF,71.0,9.0,16.2,3.5,2.0,3.5,5.5,0.5,0.55,0.39,0.7,2.1,0.6,1.4,3.0,0.469,0.0,0.1,0.28600000000000003,0.7,1.3,0.52,1.4,2.9,0.47600000000000003,1.169,0.47
IND,Zan Tabak,C,55.0,14.0,14.1,3.9,1.2,2.7,3.9,0.6,0.18,0.55,1.0,2.3,0.6,1.8,3.4,0.527,0.0,0.0,0.0,0.4,0.9,0.43,1.8,3.4,0.527,1.161,0.53
IND,Travis Best,PG,77.0,21.0,31.9,11.9,0.5,2.4,2.9,6.1,1.43,0.14,1.6,3.2,3.7,4.5,10.2,0.44,0.5,1.3,0.381,2.4,2.9,0.83,4.0,8.9,0.449,1.165,0.46
IND,Lari Ketner,F,3.0,0.0,2.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND,Reggie Miller,SG,81.0,81.0,39.3,18.9,0.5,3.0,3.5,3.2,1.0,0.19,1.6,2.0,2.0,6.4,14.5,0.44,2.1,5.7,0.366,4.0,4.3,0.93,4.3,8.8,0.48700000000000004,1.298,0.51
IND,Austin Croshere,PF,81.0,23.0,23.1,10.1,1.5,3.3,4.8,1.1,0.44,0.62,1.7,2.2,0.7,3.4,8.7,0.39399999999999996,0.9,2.6,0.33799999999999997,2.5,2.9,0.87,2.5,6.1,0.41700000000000004,1.173,0.44
IND,Jermaine O'Neal,C,81.0,80.0,32.6,12.9,3.1,6.7,9.8,1.2,0.6,2.81,2.0,3.5,0.6,5.0,10.7,0.465,0.0,0.1,0.0,2.9,4.8,0.6,5.0,10.6,0.46799999999999997,1.199,0.47
IND,Jalen Rose,SG,72.0,72.0,40.9,20.5,0.5,4.5,5.0,6.0,0.9,0.6,2.9,3.2,2.1,7.9,17.3,0.457,0.8,2.4,0.33899999999999997,4.0,4.8,0.83,7.1,14.9,0.47600000000000003,1.19,0.48
IND,Tyus Edney,G,24.0,0.0,11.0,4.4,0.2,0.8,1.0,2.3,0.71,0.0,1.0,0.7,2.2,1.5,3.8,0.385,0.0,0.3,0.16699999999999998,1.5,1.6,0.9,1.5,3.5,0.4,1.165,0.39
IND,Bruno Sundov,C,11.0,4.0,10.9,3.9,0.4,1.7,2.1,0.2,0.18,0.36,0.3,1.9,0.7,1.8,3.7,0.488,0.0,0.4,0.0,0.3,0.5,0.6,1.8,3.3,0.541,1.0490000000000002,0.49
IND,Terry Mills,F,14.0,0.0,8.1,1.8,0.3,1.2,1.5,0.4,0.21,0.07,0.7,1.4,0.5,0.8,2.4,0.324,0.2,1.2,0.17600000000000002,0.0,0.0,0.0,0.6,1.2,0.47100000000000003,0.735,0.37
IND,Al Harrington,PF,78.0,38.0,24.3,7.5,1.5,3.4,4.9,1.7,0.81,0.23,1.9,2.9,0.9,3.1,7.0,0.444,0.0,0.1,0.14300000000000002,1.3,2.0,0.66,3.1,6.9,0.44799999999999995,1.079,0.44
IND,Jonathan Bender,SF,59.0,7.0,9.7,3.3,0.2,1.0,1.3,0.5,0.12,0.47,0.7,1.2,0.8,1.1,3.2,0.355,0.2,0.7,0.268,0.8,1.2,0.74,0.9,2.5,0.379,1.038,0.38
IND,Sam Perkins,C,64.0,41.0,15.6,3.8,0.5,2.1,2.6,0.6,0.52,0.28,0.3,1.0,2.2,1.3,3.5,0.381,0.6,1.7,0.345,0.5,0.6,0.84,0.7,1.8,0.414,1.071,0.46
IND,Derrick McKey,F,66.0,20.0,15.0,2.2,0.7,1.9,2.7,1.1,0.73,0.2,0.7,2.1,1.6,0.9,2.1,0.441,0.1,0.3,0.2,0.3,0.4,0.78,0.8,1.8,0.483,1.0659999999999998,0.46
MIL,Lindsey Hunter,SG,82.0,5.0,24.4,10.1,0.4,1.7,2.1,2.7,1.24,0.15,0.8,2.1,3.3,3.6,9.5,0.381,1.9,5.0,0.373,0.9,1.2,0.8,1.7,4.5,0.38799999999999996,1.054,0.48
MIL,Jerome Kersey,F,22.0,2.0,11.0,3.3,0.4,1.7,2.0,0.7,0.64,0.36,0.3,1.6,2.5,1.5,3.1,0.46399999999999997,0.0,0.0,0.0,0.4,0.7,0.5,1.5,3.1,0.47100000000000003,1.043,0.46
MIL,Ervin Johnson,C,82.0,19.0,24.2,3.2,2.5,5.0,7.5,0.5,0.54,1.18,0.6,3.1,0.9,1.3,2.4,0.545,0.0,0.0,0.0,0.6,1.1,0.54,1.3,2.4,0.545,1.3430000000000002,0.55
MIL,Tim Thomas,PF,76.0,16.0,27.4,12.6,1.0,3.1,4.1,1.8,1.03,0.59,1.5,2.6,1.2,4.3,10.0,0.43,1.4,3.4,0.41200000000000003,2.6,3.3,0.77,2.9,6.6,0.44,1.2590000000000001,0.5
MIL,Joel Przybilla,C,33.0,13.0,8.2,0.8,0.9,1.3,2.2,0.1,0.09,0.91,0.4,1.7,0.2,0.4,1.1,0.34299999999999997,0.0,0.0,0.0,0.1,0.3,0.27,0.4,1.1,0.34299999999999997,0.7709999999999999,0.34
MIL,Glenn Robinson,SF,76.0,74.0,37.0,22.0,1.6,5.3,6.9,3.3,1.13,0.82,2.9,2.5,1.2,9.0,19.2,0.46799999999999997,0.7,2.4,0.299,3.3,4.0,0.82,8.3,16.8,0.493,1.147,0.49
MIL,Rafer Alston,PG,37.0,2.0,7.8,2.1,0.1,0.7,0.8,1.8,0.35,0.0,0.5,0.7,3.4,0.8,2.3,0.35700000000000004,0.2,0.8,0.267,0.2,0.4,0.69,0.6,1.5,0.40700000000000003,0.917,0.4
MIL,Scott Williams,C,66.0,31.0,19.3,6.1,1.5,4.0,5.5,0.5,0.73,0.48,0.6,2.7,0.9,2.6,5.5,0.474,0.0,0.1,0.25,0.9,1.1,0.86,2.6,5.4,0.47600000000000003,1.1159999999999999,0.48
MIL,Sam Cassell,PG,76.0,75.0,35.6,18.2,0.6,3.2,3.8,7.6,1.16,0.11,2.9,2.8,2.6,7.1,14.9,0.474,0.4,1.3,0.306,3.6,4.3,0.86,6.7,13.6,0.49,1.22,0.49
MIL,Ray Allen,SG,82.0,82.0,38.2,22.0,1.2,4.0,5.2,4.6,1.51,0.24,2.5,2.3,1.8,7.7,16.0,0.48,2.5,5.7,0.433,4.2,4.8,0.89,5.2,10.3,0.506,1.38,0.56
MIL,Michael Redd,SG,6.0,0.0,5.8,2.2,0.5,0.2,0.7,0.2,0.17,0.0,0.2,0.3,1.0,0.8,3.2,0.263,0.0,0.5,0.0,0.5,1.0,0.5,0.8,2.7,0.313,0.684,0.26
MIL,Mark Pope,C,63.0,45.0,15.0,2.4,0.9,1.4,2.3,0.6,0.25,0.41,0.3,2.2,2.2,1.0,2.3,0.43700000000000006,0.1,0.4,0.20800000000000002,0.3,0.6,0.63,0.9,1.9,0.483,1.063,0.45
MIL,Jason Caffey,F,70.0,33.0,20.9,7.1,1.9,3.1,5.0,0.8,0.54,0.36,1.1,2.6,0.7,2.6,5.2,0.488,0.0,0.0,0.0,2.0,3.0,0.67,2.6,5.2,0.488,1.3619999999999999,0.49
MIL,Darvin Ham,SF,29.0,13.0,18.6,3.8,1.9,2.2,4.2,0.9,0.59,0.72,1.1,2.9,0.8,1.3,2.8,0.488,0.1,0.1,0.667,1.0,1.7,0.59,1.2,2.7,0.48100000000000004,1.3630000000000002,0.5
MIL,Jason Hart,PG,1.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
DAL,Gary Trent,PF,33.0,4.0,9.7,4.0,1.2,1.6,2.8,0.3,0.39,0.24,0.7,1.6,0.5,1.7,3.9,0.43799999999999994,0.0,0.0,0.0,0.6,1.1,0.53,1.7,3.9,0.442,1.023,0.44
DAL,Mark Bryant,F,18.0,1.0,5.6,1.1,0.2,0.9,1.2,0.2,0.06,0.11,0.3,1.6,0.6,0.4,1.1,0.4,0.0,0.0,0.0,0.2,0.3,0.6,0.4,1.1,0.4,0.95,0.4
DAL,Steve Nash,PG,70.0,70.0,34.1,15.6,0.7,2.5,3.2,7.3,1.03,0.07,2.9,2.3,2.5,5.5,11.3,0.48700000000000004,1.3,3.1,0.406,3.3,3.7,0.9,4.2,8.2,0.518,1.379,0.54
DAL,Greg Buckner,SG,37.0,9.0,22.2,6.2,1.6,2.6,4.2,1.3,0.89,0.24,0.7,3.2,1.8,2.3,5.2,0.43799999999999994,0.1,0.2,0.28600000000000003,1.6,2.2,0.73,2.2,5.0,0.44299999999999995,1.193,0.44
DAL,Calvin Booth,C,15.0,7.0,19.5,7.5,1.6,3.2,4.8,1.3,0.8,2.0,1.1,3.7,1.1,3.1,5.6,0.5479999999999999,0.0,0.0,0.0,1.3,2.2,0.61,3.1,5.6,0.5479999999999999,1.3330000000000002,0.55
DAL,Eduardo Najera,PF,40.0,4.0,10.8,3.3,1.0,1.4,2.4,0.7,0.33,0.2,0.4,1.2,1.6,1.5,2.8,0.523,0.0,0.1,0.33299999999999996,0.4,0.8,0.42,1.5,2.7,0.528,1.18,0.53
DAL,ZhiZhi Wang,C,5.0,0.0,7.6,4.8,0.2,1.2,1.4,0.0,0.0,0.0,0.2,1.6,0.0,1.6,3.8,0.42100000000000004,0.0,0.4,0.0,1.6,2.0,0.8,1.6,3.4,0.47100000000000003,1.263,0.42
DAL,Howard Eisley,PG,82.0,40.0,29.6,9.0,0.3,2.1,2.4,3.6,1.21,0.15,1.2,2.7,2.9,3.2,8.2,0.39299999999999996,1.3,3.3,0.39799999999999996,1.3,1.5,0.83,1.9,4.9,0.389,1.0979999999999999,0.47
DAL,Michael Finley,SG,82.0,82.0,42.0,21.5,1.3,3.9,5.2,4.4,1.44,0.39,2.3,2.1,1.9,8.7,18.9,0.45799999999999996,1.1,3.2,0.34600000000000003,3.1,4.0,0.78,7.6,15.7,0.48100000000000004,1.137,0.49
DAL,Juwan Howard,PF,27.0,27.0,36.8,17.8,1.9,5.3,7.1,2.6,1.07,0.59,2.7,3.9,1.0,7.1,14.5,0.488,0.0,0.1,0.0,3.7,4.7,0.78,7.1,14.4,0.49200000000000005,1.23,0.49
DAL,Dirk Nowitzki,PF,82.0,82.0,38.1,21.8,1.5,7.7,9.2,2.1,0.96,1.23,1.9,3.0,1.1,7.2,15.2,0.474,1.8,4.8,0.387,5.5,6.6,0.84,5.4,10.4,0.513,1.431,0.53
DAL,Vernon Maxwell,G,19.0,0.0,15.0,4.3,0.1,1.5,1.5,1.1,0.47,0.16,0.9,1.6,1.2,1.6,5.2,0.316,0.7,2.5,0.27699999999999997,0.3,0.5,0.6,0.9,2.7,0.353,0.8270000000000001,0.38
DAL,Donnell Harvey,PF,18.0,0.0,3.6,1.2,0.3,0.8,1.1,0.1,0.17,0.06,0.4,0.8,0.3,0.4,0.8,0.5710000000000001,0.0,0.0,0.0,0.3,0.9,0.38,0.4,0.8,0.5710000000000001,1.571,0.57
DAL,Loy Vaught,F,37.0,1.0,10.6,3.1,0.9,2.4,3.3,0.4,0.41,0.14,0.5,1.6,0.9,1.5,3.3,0.455,0.0,0.0,0.0,0.1,0.2,0.67,1.5,3.3,0.455,0.9420000000000001,0.45
DAL,Hubert Davis,SG,51.0,7.0,24.7,7.3,0.4,1.8,2.1,1.2,0.57,0.02,1.1,1.8,1.1,2.7,6.2,0.44299999999999995,1.1,2.6,0.436,0.7,0.8,0.85,1.6,3.6,0.44799999999999995,1.182,0.54
DAL,Christian Laettner,PF,53.0,35.0,17.5,7.5,1.4,2.6,4.0,1.3,0.75,0.51,1.3,3.0,1.0,3.1,6.1,0.511,0.0,0.1,0.33299999999999996,1.3,1.5,0.82,3.1,6.0,0.513,1.232,0.51
DAL,Shawn Bradley,C,82.0,35.0,24.4,7.1,2.0,5.5,7.4,0.5,0.44,2.78,1.1,3.1,0.4,2.7,5.5,0.49,0.0,0.1,0.16699999999999998,1.7,2.2,0.79,2.7,5.4,0.494,1.295,0.49
DAL,Courtney Alexander,SG,38.0,6.0,12.4,4.2,0.5,1.1,1.7,0.6,0.42,0.08,0.6,2.0,1.0,1.6,4.7,0.348,0.1,0.3,0.3,0.9,1.2,0.73,1.5,4.4,0.35100000000000003,0.899,0.36
DAL,Obinna Ekezie,C,4.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DAL,Bill Curley,F,5.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.8,0.0,0.2,0.8,0.25,0.0,0.2,0.0,0.2,0.8,0.25,0.2,0.6,0.33299999999999996,0.75,0.25
HOU,Moochie Norris,PG,82.0,6.0,20.2,6.6,0.5,1.9,2.4,3.5,0.84,0.02,1.3,1.0,2.6,2.2,5.0,0.446,0.3,1.1,0.281,1.8,2.4,0.78,1.9,3.9,0.491,1.317,0.48
HOU,Kenny Thomas,PF,74.0,21.0,24.6,7.1,1.6,4.0,5.6,1.0,0.54,0.58,1.6,2.4,0.7,2.8,6.3,0.44299999999999995,0.3,1.2,0.272,1.2,1.7,0.72,2.5,5.1,0.485,1.135,0.47
HOU,Anthony Miller,PF,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,Walt Williams,F,72.0,31.0,22.0,8.3,0.4,3.0,3.4,1.3,0.42,0.39,1.0,2.1,1.3,2.8,7.1,0.39399999999999996,1.4,3.4,0.395,1.3,1.8,0.77,1.4,3.7,0.392,1.168,0.49
HOU,Jason Collier,C,23.0,0.0,9.7,3.1,0.5,1.1,1.6,0.3,0.09,0.13,0.5,1.2,0.5,1.2,3.1,0.38,0.0,0.0,0.0,0.7,1.0,0.71,1.2,3.1,0.386,1.0,0.38
HOU,Steve Francis,PG,80.0,79.0,39.9,19.9,2.4,4.5,6.9,6.5,1.76,0.39,3.3,3.4,2.0,6.9,15.2,0.451,1.7,4.2,0.396,4.5,5.5,0.82,5.2,11.0,0.47200000000000003,1.305,0.51
HOU,Carlos Rogers,F,39.0,0.0,13.9,4.6,1.2,2.3,3.6,0.2,0.26,0.46,0.4,0.8,0.5,1.9,2.8,0.682,0.0,0.0,0.0,0.7,1.3,0.56,1.9,2.8,0.688,1.6269999999999998,0.68
HOU,Kelvin Cato,C,35.0,13.0,17.8,4.7,1.3,2.7,4.0,0.3,0.37,0.89,0.7,2.5,0.4,1.8,3.2,0.5770000000000001,0.0,0.0,0.0,1.1,1.6,0.65,1.8,3.2,0.5770000000000001,1.486,0.58
HOU,Shandon Anderson,SF,82.0,82.0,29.2,8.7,0.9,3.2,4.1,2.3,1.0,0.49,1.6,2.5,1.4,3.2,7.2,0.446,0.6,2.1,0.271,1.7,2.3,0.73,2.6,5.1,0.517,1.203,0.48
HOU,Maurice Taylor,PF,69.0,69.0,28.6,13.0,1.6,3.9,5.5,1.5,0.41,0.55,1.8,3.0,0.8,5.7,11.6,0.489,0.0,0.1,0.0,1.7,2.3,0.73,5.7,11.5,0.49200000000000005,1.128,0.49
HOU,Matt Bullard,F,61.0,5.0,16.4,5.8,0.4,1.8,2.1,0.7,0.16,0.15,0.2,1.2,3.5,2.1,5.0,0.423,1.4,3.5,0.40399999999999997,0.2,0.2,0.71,0.7,1.5,0.467,1.161,0.56
HOU,Sean Colson,G,10.0,0.0,3.0,1.5,0.2,0.1,0.3,0.7,0.1,0.0,0.0,0.6,0.0,0.6,1.9,0.316,0.1,0.4,0.25,0.2,0.4,0.5,0.5,1.5,0.33299999999999996,0.789,0.34
HOU,Cuttino Mobley,SG,79.0,49.0,38.0,19.5,1.1,4.0,5.0,2.5,1.06,0.33,2.1,2.1,1.2,6.7,15.4,0.434,1.1,3.2,0.35700000000000004,5.0,6.0,0.83,5.6,12.2,0.45399999999999996,1.2670000000000001,0.47
HOU,Dan Langhi,PF,33.0,0.0,7.3,2.7,0.4,0.8,1.2,0.1,0.21,0.03,0.2,0.5,0.5,1.1,3.0,0.374,0.0,0.0,0.0,0.5,0.9,0.55,1.1,3.0,0.37799999999999995,0.909,0.37
HOU,Hakeem Olajuwon,C,58.0,55.0,26.6,11.9,2.1,5.3,7.4,1.2,1.21,1.52,1.4,2.4,0.9,4.9,9.8,0.498,0.0,0.0,0.0,2.1,3.4,0.62,4.9,9.8,0.499,1.213,0.5
MEM,Tony Massenburg,PF,52.0,20.0,15.8,4.5,1.4,2.6,4.0,0.2,0.19,0.54,0.9,2.3,0.2,1.8,3.8,0.462,0.0,0.0,0.0,0.9,1.3,0.7,1.8,3.8,0.462,1.171,0.46
MEM,Kevin Edwards,G,46.0,5.0,13.8,3.5,0.5,1.3,1.8,1.1,0.63,0.17,0.8,1.0,1.4,1.2,3.7,0.32899999999999996,0.1,0.4,0.263,0.9,1.2,0.81,1.1,3.3,0.33799999999999997,0.941,0.34
MEM,Isaac Austin,C,52.0,16.0,16.3,4.3,1.0,3.3,4.3,1.1,0.38,0.44,1.0,1.8,1.1,1.8,5.2,0.35600000000000004,0.1,0.5,0.25,0.5,0.8,0.7,1.7,4.7,0.366,0.8370000000000001,0.37
MEM,Bryant Reeves,C,75.0,48.0,24.4,8.3,1.8,4.3,6.0,1.1,0.57,0.72,1.2,3.2,0.9,3.4,7.4,0.46,0.0,0.1,0.25,1.5,1.9,0.8,3.4,7.3,0.462,1.127,0.46
MEM,Shareef Abdur-Rahim,PF,81.0,81.0,40.0,20.5,2.2,6.9,9.1,3.1,1.11,0.95,2.9,2.9,1.1,7.5,15.8,0.47200000000000003,0.1,0.8,0.188,5.5,6.6,0.83,7.4,15.0,0.48700000000000004,1.2990000000000002,0.48
MEM,Erick Strickland,PG,22.0,0.0,18.6,6.4,0.4,3.0,3.5,3.0,1.0,0.05,1.2,1.9,2.4,1.9,6.2,0.301,0.6,2.2,0.292,2.0,2.3,0.86,1.3,4.0,0.307,1.0290000000000001,0.35
MEM,Mike Bibby,PG,82.0,82.0,38.9,15.9,0.6,3.1,3.7,8.4,1.3,0.15,3.0,1.8,2.8,6.4,14.1,0.45399999999999996,1.3,3.5,0.379,1.7,2.3,0.76,5.1,10.6,0.478,1.124,0.5
MEM,Michael Dickerson,G,70.0,69.0,37.4,16.3,1.0,2.3,3.3,3.3,0.89,0.39,2.3,3.0,1.4,6.1,14.6,0.41700000000000004,1.2,3.3,0.374,2.9,3.9,0.76,4.9,11.3,0.429,1.12,0.46
MEM,Stromile Swift,PF,80.0,6.0,16.4,4.9,1.4,2.2,3.6,0.4,0.78,1.03,0.8,2.0,0.4,1.9,4.2,0.451,0.0,0.1,0.0,1.1,1.8,0.6,1.9,4.1,0.457,1.153,0.45
MEM,Mahmoud Abdul-Rauf,G,41.0,0.0,11.9,6.5,0.1,0.5,0.6,1.9,0.22,0.02,0.6,1.2,2.9,2.9,6.0,0.488,0.1,0.3,0.28600000000000003,0.5,0.7,0.76,2.8,5.7,0.5,1.081,0.5
MEM,Brent Price,G,6.0,0.0,5.0,2.2,0.2,0.5,0.7,0.8,0.33,0.0,0.7,1.3,1.3,0.5,1.8,0.273,0.2,0.7,0.25,1.0,1.2,0.86,0.3,1.1,0.28600000000000003,1.182,0.32
MEM,Damon Jones,PG,71.0,10.0,19.9,6.5,0.2,1.5,1.7,3.2,0.51,0.01,1.1,0.8,2.9,2.4,5.9,0.409,1.2,3.3,0.364,0.5,0.7,0.71,1.2,2.6,0.465,1.1079999999999999,0.51
MEM,Doug West,F,15.0,6.0,11.4,1.9,0.3,0.7,1.0,0.9,0.2,0.27,0.3,1.4,3.5,0.7,2.5,0.289,0.0,0.1,0.0,0.4,0.5,0.86,0.7,2.4,0.306,0.737,0.29
MEM,Grant Long,F,66.0,27.0,22.8,6.0,1.2,3.0,4.2,1.3,1.09,0.23,0.9,2.4,1.3,2.1,4.8,0.439,0.1,0.2,0.267,1.7,2.4,0.71,2.0,4.6,0.447,1.2409999999999999,0.45
MEM,Othella Harrington,PF,44.0,40.0,28.8,10.9,2.3,4.3,6.6,0.8,0.43,0.59,2.4,3.1,0.3,4.1,8.8,0.466,0.0,0.1,0.0,2.7,3.5,0.78,4.1,8.7,0.47,1.244,0.47
NO,Baron Davis,PG,82.0,82.0,38.9,13.8,1.6,3.4,5.0,7.3,2.07,0.44,2.8,3.3,2.6,5.0,11.7,0.42700000000000005,1.0,3.3,0.31,2.8,4.1,0.68,4.0,8.4,0.474,1.182,0.47
NO,Terrance Roberson,F,3.0,0.0,4.3,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.7,1.0,0.5,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
NO,Scott Burrell,G,4.0,0.0,10.3,4.3,0.3,0.5,0.8,0.3,0.75,0.0,0.0,2.0,0.0,1.8,3.8,0.467,0.5,1.5,0.33299999999999996,0.3,1.0,0.25,1.3,2.3,0.556,1.133,0.53
NO,Otis Thorpe,C,49.0,4.0,13.2,2.8,1.0,1.9,3.0,0.6,0.24,0.14,0.7,2.2,0.9,1.2,2.7,0.45,0.0,0.0,0.0,0.4,0.5,0.83,1.2,2.7,0.45,1.053,0.45
NO,Eldridge Recasner,G,43.0,0.0,9.4,2.4,0.3,0.9,1.2,0.9,0.14,0.02,0.6,0.7,1.4,0.9,2.7,0.33299999999999996,0.3,0.9,0.33299999999999996,0.3,0.4,0.78,0.6,1.8,0.33299999999999996,0.904,0.39
NO,David Wesley,SG,82.0,82.0,37.9,17.2,0.8,2.0,2.7,4.4,1.56,0.2,2.1,2.7,2.1,6.4,15.1,0.42200000000000004,1.2,3.1,0.376,3.3,4.1,0.8,5.2,12.0,0.434,1.141,0.46
NO,P.J. Brown,PF,80.0,79.0,35.1,8.5,3.2,6.1,9.3,1.6,0.98,1.15,1.4,3.3,1.2,3.1,7.0,0.444,0.0,0.1,0.0,2.2,2.6,0.85,3.1,6.9,0.447,1.205,0.44
NO,Eddie Robinson,SF,67.0,6.0,17.9,7.4,0.9,2.1,3.0,0.9,0.75,0.48,0.6,1.0,1.4,3.2,6.1,0.531,0.0,0.1,0.5,1.0,1.3,0.73,3.2,6.0,0.531,1.224,0.53
NO,Jamaal Magloire,C,74.0,0.0,14.8,4.6,1.4,2.6,4.0,0.4,0.24,1.05,0.8,1.9,0.4,1.6,3.7,0.45,0.0,0.0,0.0,1.3,2.0,0.66,1.6,3.7,0.45399999999999996,1.251,0.45
NO,Lee Nailon,SF,42.0,0.0,11.2,3.9,0.7,1.5,2.2,0.6,0.21,0.12,0.6,1.4,0.9,1.6,3.2,0.485,0.0,0.0,0.0,0.8,1.0,0.74,1.6,3.2,0.489,1.206,0.49
NO,Tim James,F,30.0,0.0,6.6,1.5,0.5,0.7,1.2,0.3,0.07,0.17,0.3,0.9,1.0,0.5,1.7,0.308,0.0,0.1,0.33299999999999996,0.4,0.5,0.86,0.5,1.6,0.306,0.865,0.32
NO,Elden Campbell,C,78.0,78.0,30.0,13.1,2.0,5.8,7.8,1.3,0.77,1.79,1.8,3.6,0.7,4.7,10.7,0.44,0.0,0.1,0.0,3.7,5.2,0.71,4.7,10.6,0.44299999999999995,1.225,0.44
NO,Doug Overton,PG,2.0,0.0,7.5,2.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
NO,Derrick Coleman,PF,34.0,3.0,20.1,8.1,1.4,4.1,5.4,1.1,0.29,0.62,1.2,1.6,0.9,2.9,7.5,0.38,0.6,1.5,0.392,1.9,2.7,0.68,2.3,6.0,0.377,1.0859999999999999,0.42
NO,Jamal Mashburn,SF,76.0,76.0,39.3,20.1,1.2,6.4,7.6,5.4,1.12,0.17,2.8,2.4,1.9,7.5,18.3,0.413,1.4,3.8,0.35600000000000004,3.7,4.8,0.77,6.1,14.5,0.428,1.101,0.45
NO,Hersey Hawkins,G,59.0,0.0,11.5,3.1,0.3,1.1,1.4,1.2,0.56,0.15,0.3,0.8,3.8,0.9,2.3,0.409,0.3,0.8,0.37,0.9,1.1,0.86,0.6,1.5,0.429,1.3359999999999999,0.47
SA,Jaren Jackson,G,16.0,0.0,7.1,2.4,0.1,0.7,0.8,0.4,0.31,0.0,0.2,0.8,2.3,1.0,2.5,0.4,0.4,1.1,0.389,0.0,0.1,0.0,0.6,1.4,0.409,0.975,0.49
SA,Malik Rose,PF,57.0,9.0,21.4,7.7,1.7,3.7,5.4,0.8,1.04,0.7,1.3,2.6,0.6,2.8,6.5,0.435,0.1,0.3,0.17600000000000002,2.0,2.8,0.71,2.7,6.2,0.447,1.188,0.44
