TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
LAC,Al Thornton,SF,79,31,27.3,12.7,1.2,3.3,4.5,1.2,0.58,0.54,1.6,2.5,0.8,12.5,4.7,11.0,0.429,0.5,1.6,0.331,2.7,3.6,0.74,4.2,9.4,0.447,1.1540000000000001,0.45
LAC,Quinton Ross,SF,76,44,19.8,4.1,0.7,1.6,2.3,1.2,0.57,0.43,0.4,1.7,3.0,7.5,1.7,4.4,0.391,0.1,0.3,0.429,0.5,0.8,0.67,1.6,4.1,0.389,0.9279999999999999,0.4
LAC,Sam Cassell,PG,38,33,25.7,12.8,0.3,2.4,2.8,4.7,0.74,0.08,2.1,1.8,2.3,15.3,4.8,10.6,0.455,0.4,1.4,0.259,2.8,3.1,0.89,4.4,9.2,0.486,1.209,0.47
LAC,Elton Brand,PF,8,6,34.3,17.6,2.6,5.4,8.0,2.0,0.38,1.88,2.1,2.6,0.9,17.7,6.5,14.3,0.456,0.0,0.0,0.0,4.6,5.9,0.79,6.5,14.3,0.456,1.237,0.46
LAC,Corey Maggette,SF,70,65,35.7,22.1,1.1,4.5,5.6,2.7,1.01,0.1,2.8,3.0,1.0,19.1,6.5,14.3,0.45799999999999996,1.1,2.9,0.384,7.9,9.7,0.81,5.4,11.4,0.47700000000000004,1.547,0.5
LAC,Tim Thomas,PF,63,51,30.8,12.4,1.0,4.1,5.1,2.7,0.63,0.46,1.6,3.0,1.7,12.1,4.6,11.2,0.413,1.3,4.3,0.306,1.8,2.4,0.75,3.3,6.9,0.479,1.1059999999999999,0.47
LAC,Brevin Knight,PG,74,39,22.6,4.6,0.2,1.7,1.9,4.4,1.35,0.15,1.0,2.2,4.6,11.3,1.9,4.6,0.40399999999999997,0.0,0.1,0.0,0.8,1.0,0.87,1.9,4.5,0.41100000000000003,0.988,0.4
LAC,Paul Davis,C,22,1,8.8,2.5,1.1,1.0,2.1,0.5,0.27,0.27,0.4,1.5,1.1,8.7,1.1,3.0,0.369,0.0,0.0,0.0,0.3,0.5,0.6,1.1,3.0,0.369,0.831,0.37
LAC,Cuttino Mobley,SG,77,38,35.1,12.8,0.6,2.9,3.6,2.6,1.01,0.44,1.6,2.0,1.6,11.4,4.9,11.3,0.433,0.9,2.5,0.349,2.1,2.6,0.82,4.0,8.8,0.457,1.131,0.47
LAC,Nick Fazekas,PF,22,0,11.8,4.7,1.5,2.4,3.9,0.5,0.36,0.5,0.6,1.1,0.8,19.2,2.0,3.5,0.5710000000000001,0.0,0.1,0.0,0.7,1.0,0.68,2.0,3.4,0.5870000000000001,1.338,0.57
LAC,Josh Powell,PF,64,25,19.2,5.5,1.8,3.4,5.2,0.7,0.22,0.36,1.0,2.0,0.7,10.5,2.3,4.9,0.46,0.0,0.0,0.0,1.0,1.4,0.72,2.3,4.9,0.465,1.121,0.46
LAC,Aaron Williams,C,30,5,9.9,2.3,0.5,1.5,2.0,0.3,0.4,0.5,0.4,1.5,0.7,10.1,0.9,1.8,0.491,0.0,0.0,0.0,0.5,0.6,0.78,0.9,1.8,0.491,1.236,0.49
LAL,Brian Cook,PF,6,2,11.7,2.3,0.7,1.0,1.7,0.5,0.33,0.0,0.7,1.0,0.8,8.6,0.7,3.5,0.19,0.3,1.7,0.2,0.7,0.7,1.0,0.4,1.8,0.182,0.667,0.24
LAL,Kwame Brown,C,23,14,22.1,5.7,1.3,4.3,5.7,1.2,0.7,0.83,1.6,2.5,0.8,10.0,2.3,4.5,0.515,0.0,0.0,0.0,1.1,2.8,0.41,2.3,4.5,0.515,1.2819999999999998,0.51
LAL,Pau Gasol,PF,27,27,34.0,18.8,2.3,5.6,7.8,3.5,0.52,1.56,1.6,2.0,2.2,21.4,7.3,12.3,0.589,0.0,0.0,0.0,4.3,5.4,0.79,7.3,12.3,0.59,1.526,0.59
LAL,Maurice Evans,SG,7,0,13.7,4.4,0.6,0.7,1.3,1.7,0.71,0.14,0.0,1.4,0.0,13.8,1.3,4.0,0.321,0.1,1.0,0.14300000000000002,1.7,2.1,0.8,1.2,3.0,0.381,1.107,0.34
LAL,Andrew Bynum,C,35,25,28.8,13.1,3.0,7.2,10.2,1.7,0.34,2.06,1.5,2.8,1.2,22.2,5.4,8.5,0.636,0.0,0.0,0.0,2.3,3.4,0.69,5.4,8.5,0.636,1.5490000000000002,0.64
LAL,Ira Newble,SF,6,0,5.2,1.2,1.0,0.8,1.8,0.5,0.17,0.17,0.5,0.8,1.0,9.6,0.5,1.5,0.33299999999999996,0.2,0.3,0.5,0.0,0.0,0.0,0.3,1.2,0.28600000000000003,0.778,0.39
LAL,Lamar Odom,PF,77,77,37.9,14.2,2.6,8.1,10.6,3.5,0.97,0.94,2.0,2.9,1.8,16.7,5.4,10.3,0.525,0.4,1.5,0.27399999999999997,3.0,4.3,0.7,5.0,8.8,0.5660000000000001,1.376,0.54
LAL,Trevor Ariza,SF,24,3,18.0,6.5,1.0,2.5,3.5,1.5,1.08,0.33,0.8,1.5,2.0,15.8,2.3,4.4,0.524,0.2,0.6,0.33299999999999996,1.7,2.5,0.68,2.1,3.8,0.556,1.486,0.55
LAL,Luke Walton,SF,74,31,23.4,7.2,1.1,2.8,3.9,2.9,0.81,0.24,1.4,1.8,2.2,12.2,2.9,6.5,0.45,0.4,1.1,0.33299999999999996,1.0,1.5,0.71,2.5,5.4,0.475,1.119,0.48
LAL,Vladimir Radmanovic,SF,65,41,22.8,8.4,0.9,2.4,3.3,1.9,0.71,0.18,1.1,2.3,1.7,12.5,3.0,6.7,0.45299999999999996,1.5,3.6,0.406,0.8,1.0,0.8,1.5,3.1,0.507,1.2429999999999999,0.56
LAL,Kobe Bryant,SG,82,82,38.9,28.3,1.1,5.2,6.3,5.4,1.84,0.49,3.1,2.8,1.7,24.1,9.5,20.6,0.45899999999999996,1.8,5.1,0.361,7.6,9.0,0.84,7.7,15.5,0.49,1.375,0.5
LAL,Coby Karl,PG,17,0,4.2,1.8,0.2,0.6,0.8,0.5,0.24,0.12,0.3,0.2,1.8,16.2,0.5,1.5,0.34600000000000003,0.2,0.8,0.308,0.5,0.6,0.8,0.3,0.7,0.385,1.1540000000000001,0.42
LAL,Sasha Vujacic,SG,72,0,17.8,8.8,0.3,1.9,2.1,1.0,0.5,0.07,0.7,1.5,1.4,14.9,3.0,6.7,0.45399999999999996,1.6,3.8,0.43700000000000006,1.1,1.3,0.84,1.4,2.9,0.47600000000000003,1.311,0.58
LAL,Didier Ilunga-Mbenga,C,26,0,7.5,2.5,0.6,1.0,1.6,0.2,0.15,0.62,0.3,1.5,0.8,9.4,1.2,2.3,0.49200000000000005,0.0,0.0,0.0,0.2,0.4,0.4,1.2,2.3,0.49200000000000005,1.0490000000000002,0.49
LAL,Jordan Farmar,PG,82,0,20.6,9.1,0.5,1.8,2.2,2.7,0.94,0.06,1.3,1.3,2.1,15.3,3.5,7.7,0.461,1.4,3.7,0.371,0.6,1.0,0.68,2.1,4.0,0.546,1.187,0.55
LAL,Chris Mihm,C,23,5,12.1,3.6,1.2,2.1,3.3,0.6,0.17,0.61,0.7,1.8,0.8,7.7,1.4,4.1,0.337,0.0,0.0,0.0,0.8,1.2,0.67,1.4,4.1,0.337,0.863,0.34
LAL,Javaris Crittenton,PG,22,0,7.8,3.3,0.3,0.6,1.0,0.8,0.32,0.0,1.0,0.5,0.8,11.0,1.2,2.4,0.491,0.0,0.1,0.33299999999999996,0.9,1.3,0.68,1.2,2.3,0.5,1.358,0.5
LAL,Ronny Turiaf,C,78,21,18.7,6.6,1.2,2.7,3.9,1.6,0.36,1.38,0.9,2.6,1.8,14.8,2.4,5.1,0.474,0.0,0.0,0.0,1.8,2.4,0.75,2.4,5.1,0.475,1.3,0.47
LAL,Derek Fisher,PG,82,82,27.4,11.7,0.3,1.8,2.1,2.9,1.05,0.04,1.1,2.3,2.7,13.7,4.1,9.5,0.436,1.4,3.4,0.406,2.0,2.3,0.88,2.7,6.1,0.45299999999999996,1.23,0.51
PHX,Linton Johnson,PF,6,0,8.8,2.5,0.8,1.3,2.2,0.5,0.0,0.17,0.3,1.7,1.5,8.1,1.2,2.3,0.5,0.2,0.3,0.5,0.0,0.0,0.0,1.0,2.0,0.5,1.071,0.54
PHX,Amar'e Stoudemire,PF,79,79,33.9,25.2,2.3,6.8,9.1,1.5,0.81,2.06,2.2,3.7,0.7,27.3,9.0,15.3,0.59,0.1,0.4,0.161,7.0,8.7,0.8,8.9,14.9,0.601,1.642,0.59
PHX,Steve Nash,PG,81,81,34.3,16.9,0.3,3.1,3.5,11.1,0.65,0.06,3.6,1.4,3.0,21.0,6.0,11.9,0.504,2.2,4.7,0.47,2.7,3.0,0.91,3.8,7.2,0.527,1.425,0.6
PHX,Boris Diaw,PF,82,19,28.1,8.8,1.2,3.4,4.6,3.9,0.74,0.48,1.9,2.0,2.0,12.0,3.8,7.9,0.47700000000000004,0.2,0.5,0.317,1.2,1.6,0.74,3.6,7.4,0.488,1.122,0.49
PHX,D.J. Strawberry,SG,33,0,8.2,2.2,0.3,0.6,0.8,0.9,0.36,0.18,0.3,1.1,2.7,6.2,0.9,2.8,0.315,0.2,0.8,0.24,0.3,0.6,0.47,0.7,2.0,0.34299999999999997,0.7929999999999999,0.35
PHX,Shawn Marion,SF,47,47,36.4,15.8,1.8,8.0,9.9,2.1,2.02,1.49,1.0,2.5,2.0,19.1,6.5,12.3,0.526,1.2,3.6,0.34700000000000003,1.6,2.3,0.71,5.3,8.7,0.599,1.285,0.58
PHX,Shaquille O'Neal,C,28,28,28.7,12.9,2.4,8.2,10.6,1.7,0.46,1.21,3.0,3.4,0.6,17.1,5.0,8.2,0.611,0.0,0.0,0.0,2.9,5.7,0.51,5.0,8.2,0.611,1.581,0.61
PHX,Leandro Barbosa,SG,82,12,29.5,15.6,0.5,2.3,2.8,2.6,0.91,0.22,1.4,2.4,1.8,15.8,5.8,12.5,0.462,2.0,5.1,0.389,2.1,2.6,0.82,3.8,7.4,0.514,1.2570000000000001,0.54
PHX,Alando Tucker,SF,6,0,8.0,3.7,0.7,0.7,1.3,0.0,0.0,0.17,0.0,0.3,0.0,11.8,1.3,3.7,0.364,0.2,0.7,0.25,0.8,1.0,0.83,1.1,3.0,0.389,1.0,0.39
PHX,Eric Piatkowski,SG,16,0,7.1,2.4,0.1,0.7,0.8,0.6,0.0,0.06,0.4,0.7,1.7,8.3,0.8,2.1,0.364,0.7,1.6,0.423,0.3,0.3,1.0,0.1,0.5,0.14300000000000002,1.182,0.53
PHX,Gordan Giricek,SG,22,0,20.1,8.8,0.4,1.9,2.3,1.6,0.36,0.09,1.0,2.2,1.5,9.8,3.6,7.2,0.49700000000000005,0.9,2.3,0.38,0.7,0.8,0.94,2.7,4.9,0.55,1.214,0.56
PHX,Sean Marks,PF,19,0,6.8,3.1,0.5,1.4,1.9,0.2,0.16,0.53,0.4,1.2,0.5,15.9,1.2,2.3,0.535,0.1,0.2,0.25,0.6,1.0,0.63,1.1,2.1,0.564,1.3719999999999999,0.55
PHX,Marcus Banks,PG,24,1,12.9,5.2,0.1,0.7,0.8,1.0,0.33,0.33,0.7,1.6,1.6,12.6,1.8,4.5,0.40399999999999997,1.0,2.7,0.385,0.5,0.7,0.75,0.8,1.8,0.43200000000000005,1.147,0.52
PHX,Raja Bell,SG,75,75,35.3,11.9,0.6,3.0,3.7,2.2,0.72,0.36,0.9,2.9,2.6,10.5,4.2,10.0,0.42100000000000004,2.3,5.9,0.401,1.1,1.2,0.87,1.9,4.1,0.449,1.181,0.54
PHX,Grant Hill,SF,70,68,31.7,13.1,1.1,4.0,5.0,2.9,0.93,0.8,1.4,2.2,2.1,15.6,5.1,10.2,0.503,0.5,1.5,0.317,2.4,2.8,0.87,4.6,8.7,0.535,1.291,0.53
PHX,Brian Skinner,PF,66,0,12.8,3.3,1.0,2.7,3.6,0.2,0.32,1.17,0.6,1.7,0.4,11.2,1.4,3.0,0.465,0.0,0.0,0.667,0.5,1.0,0.52,1.4,3.0,0.462,1.1059999999999999,0.47
SAC,Kenny Thomas,PF,23,3,12.2,1.4,0.8,1.9,2.7,0.6,0.26,0.04,0.9,1.7,0.6,2.7,0.7,1.7,0.42100000000000004,0.0,0.0,0.0,0.0,0.2,0.0,0.7,1.7,0.42100000000000004,0.8420000000000001,0.42
SAC,Shelden Williams,C,28,0,12.9,5.2,1.2,2.3,3.5,0.3,0.32,0.36,0.8,1.8,0.4,12.1,2.0,4.0,0.491,0.0,0.0,0.0,1.3,1.9,0.67,2.0,4.0,0.495,1.304,0.49
SAC,Brad Miller,C,72,72,34.9,13.4,2.3,7.1,9.5,3.7,0.96,1.03,2.3,3.4,1.6,17.1,4.7,10.1,0.46299999999999997,0.4,1.3,0.311,3.6,4.3,0.85,4.3,8.8,0.484,1.324,0.48
SAC,Justin Williams,PF,22,0,5.3,1.4,0.9,1.3,2.2,0.0,0.23,0.23,0.1,0.6,0.0,13.3,0.5,1.2,0.462,0.0,0.0,0.0,0.3,1.0,0.32,0.5,1.2,0.462,1.192,0.46
SAC,Mikki Moore,C,82,79,29.1,8.5,2.0,4.1,6.0,1.0,0.43,0.56,1.3,3.8,0.8,11.7,3.4,6.0,0.5770000000000001,0.0,0.0,0.0,1.6,2.2,0.74,3.4,6.0,0.579,1.4269999999999998,0.58
SAC,John Salmons,SF,81,41,31.1,12.5,0.9,3.4,4.3,2.6,1.15,0.38,2.1,2.1,1.2,14.3,4.7,9.9,0.47700000000000004,0.5,1.5,0.325,2.6,3.2,0.82,4.2,8.4,0.504,1.27,0.5
SAC,Metta World Peace,SF,57,54,38.1,20.5,1.8,4.0,5.8,3.5,2.33,0.67,2.6,2.8,1.3,19.3,7.6,16.9,0.45299999999999996,1.5,3.9,0.38,3.7,5.2,0.72,6.1,13.0,0.475,1.214,0.5
SAC,Darryl Watkins,C,9,0,7.9,1.3,0.6,0.8,1.3,0.0,0.22,0.22,0.8,0.9,0.0,0.6,0.6,1.7,0.33299999999999996,0.0,0.0,0.0,0.2,0.6,0.4,0.6,1.7,0.33299999999999996,0.8,0.33
SAC,Orien Greene,PG,7,2,8.7,0.9,0.0,0.9,0.9,0.4,0.43,0.14,1.0,1.3,0.4,-3.1,0.4,1.6,0.273,0.0,0.1,0.0,0.0,0.0,0.0,0.4,1.5,0.3,0.545,0.27
SAC,Lorenzen Wright,PF,5,0,2.6,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.4,1.0,0.5,2.5,0.2,0.8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.25,0.5,0.25
SAC,Shareef Abdur-Rahim,PF,6,0,8.5,1.7,1.0,0.7,1.7,0.7,0.17,0.0,0.2,1.5,4.0,5.6,0.5,2.3,0.214,0.0,0.0,0.0,0.7,0.7,1.0,0.5,2.3,0.214,0.7140000000000001,0.21
SAC,Spencer Hawes,PF,71,8,13.1,4.7,1.0,2.3,3.2,0.6,0.2,0.56,0.8,1.8,0.8,11.9,2.1,4.5,0.45899999999999996,0.1,0.3,0.19,0.5,0.8,0.66,2.0,4.2,0.478,1.05,0.47
SAC,Quincy Douby,SG,74,0,11.8,4.8,0.2,0.9,1.1,0.7,0.41,0.16,0.8,1.1,0.9,10.0,1.8,4.5,0.39399999999999996,0.6,1.6,0.344,0.6,0.7,0.92,1.2,2.9,0.423,1.057,0.46
SAC,Dahntay Jones,SG,25,0,8.2,3.2,0.3,1.1,1.4,0.5,0.32,0.24,0.4,1.1,1.2,13.6,0.9,2.1,0.434,0.0,0.2,0.16699999999999998,1.4,2.0,0.67,0.9,1.9,0.46799999999999997,1.528,0.44
SAC,Anthony Johnson,PG,27,11,15.2,3.9,0.2,1.3,1.4,2.2,0.37,0.04,1.3,1.1,1.8,11.4,1.5,3.3,0.455,0.6,1.1,0.5,0.3,0.4,0.82,0.9,2.2,0.431,1.182,0.54
SAC,Mike Bibby,PG,15,12,31.5,13.5,0.7,3.0,3.7,5.0,1.27,0.13,2.5,2.3,2.0,14.9,5.2,12.8,0.406,1.6,4.1,0.39299999999999996,1.5,2.1,0.74,3.6,8.7,0.41200000000000003,1.057,0.47
SAC,Beno Udrih,PG,65,51,32.0,12.8,0.5,2.8,3.3,4.3,0.86,0.15,2.3,2.1,1.9,13.7,5.0,10.9,0.46299999999999997,0.8,2.1,0.387,1.9,2.3,0.85,4.2,8.8,0.48200000000000004,1.178,0.5
SAC,Kevin Martin,SG,61,57,36.3,23.7,0.8,3.7,4.5,2.1,1.02,0.08,2.1,2.5,1.0,21.5,6.8,15.0,0.456,1.8,4.4,0.402,8.2,9.5,0.87,5.0,10.6,0.478,1.579,0.51
SAC,Francisco Garcia,SG,79,20,26.5,12.3,0.7,2.7,3.3,1.6,1.22,0.63,1.6,2.9,1.0,15.5,4.4,9.5,0.46299999999999997,1.4,3.7,0.391,2.1,2.6,0.78,3.0,5.8,0.508,1.291,0.54
CHI,Chris Duhon,PG,66,18,22.6,5.8,0.3,1.5,1.8,4.0,0.73,0.03,1.1,1.4,3.7,11.4,2.0,5.2,0.387,0.8,2.3,0.348,1.0,1.2,0.81,1.2,2.9,0.418,1.119,0.47
CHI,Andres Nocioni,SF,82,27,24.6,13.2,0.6,3.6,4.2,1.2,0.3,0.52,1.6,3.0,0.7,14.0,4.6,10.7,0.43200000000000005,1.5,4.2,0.364,2.4,3.0,0.81,3.1,6.5,0.47600000000000003,1.2309999999999999,0.5
CHI,Luol Deng,SF,63,59,33.8,17.0,2.2,4.1,6.3,2.5,0.9,0.46,1.9,1.9,1.3,17.4,6.8,14.2,0.479,0.1,0.3,0.364,3.2,4.2,0.77,6.7,13.9,0.48200000000000004,1.194,0.48
CHI,Demetris Nichols,SF,11,0,2.7,1.2,0.0,0.4,0.4,0.1,0.0,0.27,0.2,0.4,0.5,-1.3,0.5,1.4,0.33299999999999996,0.3,0.9,0.3,0.0,0.0,0.0,0.2,0.5,0.4,0.867,0.43
CHI,Ben Wallace,PF,50,50,32.5,5.1,3.5,5.3,8.8,1.8,1.38,1.6,1.0,1.7,1.9,12.0,2.0,5.4,0.373,0.0,0.1,0.0,1.1,2.5,0.42,2.0,5.3,0.37799999999999995,0.941,0.37
CHI,Adrian Griffin,SG,22,2,10.1,2.3,0.9,0.8,1.7,1.0,0.55,0.05,0.7,0.9,1.4,8.9,1.1,2.7,0.4,0.0,0.0,0.0,0.1,0.3,0.43,1.1,2.7,0.4,0.85,0.4
CHI,Ben Gordon,SG,72,27,31.8,18.6,0.6,2.5,3.1,3.0,0.76,0.11,2.1,2.4,1.4,16.9,6.4,14.8,0.434,2.0,4.8,0.41,3.7,4.1,0.91,4.4,10.0,0.445,1.25,0.5
CHI,Victor Khryapa,PF,9,0,11.7,3.6,0.7,1.6,2.2,0.9,0.67,0.0,0.7,1.2,1.3,9.9,1.3,3.4,0.387,0.0,0.1,0.0,0.9,1.6,0.57,1.3,3.3,0.4,1.032,0.39
CHI,Joakim Noah,C,74,31,20.7,6.6,2.4,3.3,5.6,1.1,0.92,0.86,1.2,2.3,0.9,15.7,2.4,5.0,0.48200000000000004,0.0,0.0,0.0,1.8,2.6,0.69,2.4,5.0,0.484,1.33,0.48
CHI,Joe Smith,PF,50,35,22.9,11.2,2.2,3.1,5.3,0.9,0.5,0.62,1.0,2.3,1.0,16.4,4.5,9.7,0.466,0.0,0.0,0.0,2.2,2.7,0.81,4.5,9.7,0.467,1.157,0.47
CHI,Aaron Gray,C,61,1,10.0,4.3,1.1,1.6,2.8,0.7,0.34,0.26,0.9,1.9,0.7,14.2,1.7,3.3,0.505,0.0,0.0,0.0,0.9,1.6,0.57,1.7,3.3,0.507,1.284,0.5
CHI,Larry Hughes,SG,28,25,28.9,12.0,0.4,2.7,3.1,3.1,1.39,0.21,1.6,1.7,2.0,12.1,4.5,11.5,0.387,0.9,2.4,0.353,2.2,2.9,0.78,3.6,9.1,0.396,1.04,0.42
CHI,Thomas Gardner,SG,4,0,11.3,5.3,0.8,0.3,1.0,0.3,0.0,0.0,1.0,1.0,0.3,4.6,2.3,5.8,0.391,0.8,3.0,0.25,0.0,0.5,0.0,1.5,2.8,0.545,0.9129999999999999,0.46
CHI,Cedric Simmons,SF,7,0,2.7,0.6,0.1,0.3,0.4,0.0,0.0,0.0,0.3,0.1,0.0,-0.0,0.3,1.1,0.25,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.1,0.25,0.5,0.25
CHI,Tyrus Thomas,PF,74,27,18.0,6.8,1.4,3.2,4.6,1.2,0.65,0.97,1.0,2.3,1.2,14.9,2.5,5.9,0.423,0.0,0.1,0.16699999999999998,1.7,2.4,0.74,2.5,5.8,0.426,1.141,0.42
CHI,Kirk Hinrich,SG,75,72,31.7,11.5,0.4,2.9,3.3,6.0,1.16,0.25,2.1,3.0,2.9,13.4,4.4,10.6,0.414,1.1,3.2,0.35,1.6,1.9,0.83,3.3,7.4,0.442,1.082,0.47
CHI,Drew Gooden,PF,18,14,31.0,14.0,3.2,6.1,9.3,1.7,0.72,1.28,1.7,3.3,1.0,13.9,5.6,12.1,0.461,0.0,0.2,0.0,2.9,3.6,0.81,5.6,11.9,0.467,1.161,0.46
CHI,Shannon Brown,PG,6,0,3.7,1.5,0.2,0.2,0.3,0.0,0.17,0.33,0.8,0.3,0.0,6.6,0.5,2.5,0.2,0.0,0.2,0.0,0.5,1.0,0.5,0.5,2.3,0.214,0.6,0.2
CHI,Thabo Sefolosha,SG,69,22,20.8,6.7,0.7,3.0,3.7,1.9,0.88,0.43,1.3,1.9,1.4,11.7,2.6,6.1,0.428,0.4,1.3,0.33,1.1,1.5,0.72,2.2,4.8,0.45299999999999996,1.102,0.46
CLE,Wally Szczerbiak,SG,25,1,22.2,8.2,0.7,2.5,3.2,1.4,0.36,0.28,0.8,1.4,1.8,14.0,3.0,8.4,0.359,0.8,2.1,0.365,1.4,1.6,0.88,2.2,6.3,0.35700000000000004,0.981,0.4
CLE,Kaniel Dickens,SF,5,0,2.4,0.4,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,6.6,0.2,0.6,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.33299999999999996,0.667,0.33
CLE,Sasha Pavlovic,SG,51,45,23.3,7.4,0.7,1.8,2.5,1.6,0.57,0.12,1.1,2.3,1.5,7.4,2.9,7.9,0.36200000000000004,0.7,2.2,0.298,1.0,1.5,0.69,2.2,5.7,0.38799999999999996,0.94,0.4
CLE,Delonte West,SG,26,26,31.0,10.3,0.7,3.0,3.7,4.5,1.12,0.73,2.0,2.3,2.3,12.1,3.8,8.7,0.44,1.1,3.0,0.36700000000000005,1.6,2.0,0.79,2.7,5.7,0.479,1.1909999999999998,0.5
CLE,Ira Newble,SF,41,13,15.9,4.3,1.0,1.8,2.8,0.3,0.66,0.17,0.8,1.6,0.5,9.6,1.7,3.9,0.449,0.4,1.1,0.33299999999999996,0.5,0.6,0.77,1.3,2.8,0.496,1.12,0.5
CLE,Ben Wallace,PF,22,22,26.3,4.2,2.7,4.7,7.4,0.6,0.86,1.68,0.8,1.6,0.7,12.0,1.7,3.7,0.457,0.0,0.0,0.0,0.9,2.0,0.43,1.7,3.7,0.457,1.148,0.46
CLE,LeBron James,SF,75,74,40.4,30.0,1.8,6.1,7.9,7.2,1.84,1.08,3.4,2.2,2.1,29.2,10.6,21.9,0.484,1.5,4.8,0.315,7.3,10.3,0.71,9.1,17.1,0.531,1.37,0.52
CLE,Larry Hughes,SG,40,32,30.3,12.3,0.7,2.9,3.6,2.4,1.5,0.28,1.8,2.3,1.3,12.1,4.5,12.0,0.377,1.1,3.2,0.341,2.2,2.7,0.81,3.4,8.8,0.389,1.0270000000000001,0.42
CLE,Cedric Simmons,SF,7,0,9.7,0.6,0.7,1.4,2.1,0.0,0.29,0.71,0.6,1.0,0.0,-0.0,0.3,0.9,0.33299999999999996,0.0,0.0,0.0,0.0,1.1,0.0,0.3,0.9,0.33299999999999996,0.667,0.33
CLE,Billy Thomas,SG,7,0,4.9,1.7,0.0,0.3,0.3,0.0,0.14,0.0,0.4,0.6,0.0,-1.5,0.6,2.0,0.28600000000000003,0.6,1.9,0.308,0.0,0.0,0.0,0.0,0.1,0.0,0.857,0.43
CLE,Damon Jones,PG,67,3,19.9,6.5,0.1,1.0,1.1,1.9,0.28,0.01,0.5,1.0,3.5,11.3,2.3,5.4,0.41600000000000004,1.7,4.1,0.41700000000000004,0.3,0.4,0.71,0.6,1.3,0.414,1.204,0.57
CLE,Eric Snow,PG,22,5,13.9,1.0,0.2,0.7,0.9,1.9,0.45,0.18,0.5,1.4,4.2,3.1,0.3,1.7,0.158,0.0,0.1,0.0,0.5,1.0,0.45,0.3,1.6,0.16699999999999998,0.579,0.16
CLE,Drew Gooden,PF,51,51,30.7,11.3,2.3,6.0,8.3,1.0,0.69,0.59,1.8,2.8,0.5,13.9,4.5,10.3,0.444,0.0,0.1,0.0,2.2,3.0,0.73,4.5,10.2,0.446,1.0979999999999999,0.44
CLE,Donyell Marshall,PF,11,1,14.2,3.7,0.8,1.9,2.7,0.5,0.18,0.82,0.5,1.5,0.8,9.7,1.2,4.0,0.295,0.7,2.1,0.348,0.6,0.8,0.78,0.5,1.9,0.23800000000000002,0.932,0.39
CLE,Daniel Gibson,SG,58,26,30.4,10.4,0.5,1.8,2.3,2.5,0.81,0.24,1.3,2.8,1.9,11.8,3.5,8.0,0.43200000000000005,2.0,4.6,0.44,1.5,1.8,0.81,1.5,3.4,0.42100000000000004,1.301,0.56
CLE,Lance Allred,C,3,0,3.3,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0,-0.6,0.3,1.3,0.25,0.0,0.0,0.0,0.3,0.7,0.5,0.3,1.3,0.25,0.75,0.25
CLE,Joe Smith,PF,27,1,21.5,8.1,2.0,3.0,5.0,0.7,0.33,0.59,0.8,2.7,0.9,16.4,3.2,6.3,0.512,0.0,0.1,0.0,1.7,2.6,0.65,3.2,6.2,0.518,1.288,0.51
CLE,Devin Brown,SG,78,20,22.6,7.5,0.8,2.5,3.4,2.2,0.67,0.09,1.3,1.8,1.8,11.4,2.8,6.8,0.409,0.6,1.9,0.308,1.4,1.8,0.75,2.2,4.9,0.447,1.104,0.45
CLE,Anderson Varejao,C,48,13,27.5,6.7,2.8,5.5,8.3,1.1,0.77,0.54,1.2,2.8,0.9,11.9,2.8,6.1,0.461,0.0,0.0,0.0,1.0,1.7,0.6,2.8,6.1,0.46399999999999997,1.088,0.46
CLE,Dwayne Jones II,PF,56,0,8.4,1.4,1.2,1.3,2.5,0.2,0.18,0.45,0.3,1.6,0.6,10.9,0.4,0.8,0.532,0.0,0.0,0.0,0.5,1.0,0.48,0.4,0.8,0.5429999999999999,1.66,0.53
CLE,Demetris Nichols,SF,3,0,4.7,0.7,0.0,0.3,0.3,0.0,0.0,0.0,0.7,0.0,0.0,-1.3,0.3,2.7,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1.7,0.2,0.25,0.13
CLE,Zydrunas Ilgauskas,C,73,73,30.4,14.1,3.6,5.7,9.3,1.4,0.47,1.64,1.8,3.4,0.8,18.6,5.7,12.0,0.474,0.0,0.0,0.0,2.7,3.3,0.8,5.7,12.0,0.475,1.171,0.47
CLE,Shannon Brown,PG,15,4,14.5,7.0,0.3,0.9,1.2,1.1,0.67,0.07,1.3,1.8,0.9,6.6,2.7,7.4,0.369,0.6,1.9,0.31,0.9,1.5,0.61,2.1,5.5,0.39,0.946,0.41
